pos1 40.8976, pos2 -146.655, pos3 37.1572
1.4 , -145.995 , 36.9858 , 40.0264
1.4 , -146.655 , 37.1573 , 40.8977
1.41 , -146.043 , 36.9145 , 40.0026
1.41 , -146.655 , 37.1573 , 40.8977
1.42 , -146.114 , 36.9145 , 39.9789
1.42 , -146.655 , 37.1573 , 40.8977
1.43 , -146.114 , 36.9621 , 39.9551
1.43 , -146.655 , 37.1573 , 40.8977
1.44 , -146.09 , 36.9145 , 40.0026
1.44 , -146.655 , 37.1573 , 40.8977
1.45 , -146.043 , 36.9145 , 39.9551
1.45 , -146.655 , 37.1573 , 40.8977
1.46 , -146.043 , 36.9145 , 39.9314
1.46 , -146.655 , 37.1573 , 40.8977
1.47 , -145.924 , 36.9383 , 39.9314
1.47 , -146.655 , 37.1573 , 40.8977
1.48 , -145.948 , 36.9145 , 39.9551
1.48 , -146.655 , 37.1573 , 40.8977
1.49 , -145.924 , 36.9383 , 39.9314
1.49 , -146.655 , 37.1573 , 40.8977
1.5 , -145.9 , 37.0333 , 39.9551
1.5 , -146.655 , 37.1573 , 40.8977
1.51 , -145.9 , 36.9621 , 39.9314
1.51 , -146.655 , 37.1573 , 40.8977
1.52 , -145.924 , 36.9858 , 39.9314
1.52 , -146.655 , 37.1573 , 40.8977
1.53 , -146.019 , 36.9858 , 39.9314
1.53 , -146.655 , 37.1573 , 40.8977
1.54 , -146.043 , 36.9858 , 39.9551
1.54 , -146.655 , 37.1573 , 40.8977
1.55 , -146.067 , 37.0096 , 39.9314
1.55 , -146.655 , 37.1573 , 40.8977
1.56 , -146.067 , 37.0333 , 39.9314
1.56 , -146.655 , 37.1573 , 40.8977
1.57 , -146.067 , 37.0333 , 39.9314
1.57 , -146.655 , 37.1573 , 40.8977
1.58 , -146.043 , 37.0571 , 39.9076
1.58 , -146.655 , 37.1573 , 40.8977
1.59 , -146.019 , 37.0808 , 39.8839
1.59 , -146.655 , 37.1573 , 40.8977
1.6 , -145.924 , 37.0571 , 39.9789
1.6 , -146.655 , 37.1573 , 40.8977
1.61 , -145.9 , 37.0808 , 39.9314
1.61 , -146.655 , 37.1573 , 40.8977
1.62 , -145.924 , 37.0808 , 39.9314
1.62 , -146.655 , 37.1573 , 40.8977
1.63 , -145.924 , 37.0808 , 39.9314
1.63 , -146.655 , 37.1573 , 40.8977
1.64 , -145.972 , 37.0808 , 39.9314
1.64 , -146.655 , 37.1573 , 40.8977
1.65 , -145.995 , 37.0571 , 39.9314
1.65 , -146.655 , 37.1573 , 40.8977
1.66 , -146.067 , 37.0808 , 39.9551
1.66 , -146.655 , 37.1573 , 40.8977
1.67 , -146.067 , 37.0808 , 39.9314
1.67 , -146.655 , 37.1573 , 40.8977
1.68 , -146.067 , 37.0571 , 39.9314
1.68 , -146.655 , 37.1573 , 40.8977
1.69 , -146.09 , 36.9621 , 39.9314
1.69 , -146.655 , 37.1573 , 40.8977
1.7 , -146.043 , 36.9858 , 39.9076
1.7 , -146.655 , 37.1573 , 40.8977
1.71 , -145.972 , 36.9621 , 39.8839
1.71 , -146.655 , 37.1573 , 40.8977
1.72 , -145.948 , 36.9858 , 39.9551
1.72 , -146.655 , 37.1573 , 40.8977
1.73 , -145.924 , 37.0333 , 39.9314
1.73 , -146.655 , 37.1573 , 40.8977
1.74 , -145.924 , 36.9858 , 39.9314
1.74 , -146.655 , 37.1573 , 40.8977
1.75 , -145.924 , 36.9858 , 39.9314
1.75 , -146.655 , 37.1573 , 40.8977
1.76 , -145.924 , 36.9621 , 39.9314
1.76 , -146.655 , 37.1573 , 40.8977
1.77 , -145.924 , 36.9621 , 39.9314
1.77 , -146.655 , 37.1573 , 40.8977
1.78 , -145.924 , 36.867 , 39.9314
1.78 , -146.655 , 37.1573 , 40.8977
1.79 , -146.043 , 36.9383 , 39.9314
1.79 , -146.655 , 37.1573 , 40.8977
1.8 , -146.067 , 36.9145 , 39.9789
1.8 , -146.655 , 37.1573 , 40.8977
1.81 , -146.067 , 36.9383 , 40.0026
1.81 , -146.655 , 37.1573 , 40.8977
1.82 , -146.09 , 36.9145 , 40.0264
1.82 , -146.655 , 37.1573 , 40.8977
1.83 , -146.043 , 36.9145 , 40.0026
1.83 , -146.655 , 37.1573 , 40.8977
1.84 , -146.019 , 36.9621 , 40.0501
1.84 , -146.655 , 37.1573 , 40.8977
1.85 , -145.972 , 36.9145 , 40.0264
1.85 , -146.655 , 37.1573 , 40.8977
1.86 , -145.9 , 36.9145 , 40.0501
1.86 , -146.655 , 37.1573 , 40.8977
1.87 , -145.9 , 36.9145 , 40.0264
1.87 , -146.655 , 37.1573 , 40.8977
1.88 , -145.924 , 36.9383 , 40.0501
1.88 , -146.655 , 37.1573 , 40.8977
1.89 , -145.924 , 36.9621 , 40.0501
1.89 , -146.655 , 37.1573 , 40.8977
1.9 , -145.995 , 36.9858 , 40.0264
1.9 , -146.655 , 37.1573 , 40.8977
1.91 , -146.019 , 36.9383 , 40.0501
1.91 , -146.655 , 37.1573 , 40.8977
1.92 , -146.043 , 37.0096 , 40.0501
1.92 , -146.655 , 37.1573 , 40.8977
1.93 , -146.067 , 36.9858 , 40.0739
1.93 , -146.655 , 37.1573 , 40.8977
1.94 , -146.067 , 36.9858 , 40.0501
1.94 , -146.655 , 37.1573 , 40.8977
1.95 , -146.067 , 36.9858 , 40.0977
1.95 , -146.655 , 37.1573 , 40.8977
1.96 , -146.043 , 36.9858 , 40.0264
1.96 , -146.655 , 37.1573 , 40.8977
1.97 , -146.019 , 36.9858 , 40.0501
1.97 , -146.655 , 37.1573 , 40.8977
1.98 , -145.948 , 37.0096 , 40.0264
1.98 , -146.655 , 37.1573 , 40.8977
1.99 , -145.924 , 37.0333 , 40.0977
1.99 , -146.655 , 37.1573 , 40.8977
pos1 -128.983, pos2 -25.0055, pos3 85.3814
0 , -145.354 , 36.9621 , 40.0501
0 , -128.983 , -25.0055 , 85.3814
0.01 , -143.715 , 35.5605 , 40.7153
0.01 , -128.983 , -25.0055 , 85.3814
0.02 , -142.29 , 34.0403 , 42.0693
0.02 , -128.983 , -25.0055 , 85.3814
0.03 , -141.007 , 32.6625 , 43.1382
0.03 , -128.983 , -25.0055 , 85.3814
0.04 , -139.914 , 31.4035 , 44.2072
0.04 , -128.983 , -25.0055 , 85.3814
0.05 , -138.584 , 30.0257 , 46.2263
0.05 , -128.983 , -25.0055 , 85.3814
0.06 , -137.396 , 28.838 , 48.4355
0.06 , -128.983 , -25.0055 , 85.3814
0.07 , -136.09 , 27.579 , 49.1006
0.07 , -128.983 , -25.0055 , 85.3814
0.08 , -134.807 , 26.3438 , 49.7658
0.08 , -128.983 , -25.0055 , 85.3814
0.09 , -133.619 , 24.9898 , 50.811
0.09 , -128.983 , -25.0055 , 85.3814
0.1 , -132.55 , 23.8733 , 51.9037
0.1 , -128.983 , -25.0055 , 85.3814
0.11 , -131.291 , 22.6143 , 53.5902
0.11 , -128.983 , -25.0055 , 85.3814
0.12 , -130.009 , 21.3553 , 55.3243
0.12 , -128.983 , -25.0055 , 85.3814
0.13 , -128.773 , 20.1676 , 56.2745
0.13 , -128.983 , -25.0055 , 85.3814
0.14 , -127.704 , 18.8373 , 56.9159
0.14 , -128.983 , -25.0055 , 85.3814
0.15 , -127.538 , 17.6971 , 57.8661
0.15 , -128.983 , -25.0055 , 85.3814
0.16 , -127.609 , 16.3194 , 58.7925
0.16 , -128.983 , -25.0055 , 85.3814
0.17 , -127.989 , 15.2029 , 60.194
0.17 , -128.983 , -25.0055 , 85.3814
0.18 , -128.156 , 13.9439 , 62.9258
0.18 , -128.983 , -25.0055 , 85.3814
0.19 , -128.156 , 12.7324 , 64.6361
0.19 , -128.983 , -25.0055 , 85.3814
0.2 , -128.156 , 11.4497 , 64.6836
0.2 , -128.983 , -25.0055 , 85.3814
0.21 , -128.156 , 10.2382 , 65.23
0.21 , -128.983 , -25.0055 , 85.3814
0.22 , -128.179 , 8.97921 , 66.3227
0.22 , -128.983 , -25.0055 , 85.3814
0.23 , -128.037 , 7.69647 , 67.3204
0.23 , -128.983 , -25.0055 , 85.3814
0.24 , -127.847 , 6.48499 , 69.6958
0.24 , -128.983 , -25.0055 , 85.3814
0.25 , -127.823 , 5.17849 , 72.2851
0.25 , -128.983 , -25.0055 , 85.3814
0.26 , -127.823 , 4.06203 , 72.6176
0.26 , -128.983 , -25.0055 , 85.3814
0.27 , -127.823 , 2.75553 , 72.8552
0.27 , -128.983 , -25.0055 , 85.3814
0.28 , -127.847 , 1.5678 , 73.6866
0.28 , -128.983 , -25.0055 , 85.3814
0.29 , -128.108 , 0.285054 , 74.4467
0.29 , -128.983 , -25.0055 , 85.3814
0.3 , -128.179 , -0.973936 , 76.4896
0.3 , -128.983 , -25.0055 , 85.3814
0.31 , -128.179 , -2.06664 , 79.9578
0.31 , -128.983 , -25.0055 , 85.3814
0.32 , -128.179 , -3.25437 , 80.3616
0.32 , -128.983 , -25.0055 , 85.3814
0.33 , -128.132 , -4.63213 , 80.4091
0.33 , -128.983 , -25.0055 , 85.3814
0.34 , -127.894 , -5.79611 , 81.5018
0.34 , -128.983 , -25.0055 , 85.3814
0.35 , -127.871 , -6.93632 , 83.1409
0.35 , -128.983 , -25.0055 , 85.3814
0.36 , -127.871 , -8.29033 , 85.6351
0.36 , -128.983 , -25.0055 , 85.3814
0.37 , -127.871 , -9.31178 , 86.7991
0.37 , -128.983 , -25.0055 , 85.3814
0.38 , -127.871 , -10.7133 , 86.7753
0.38 , -128.983 , -25.0055 , 85.3814
0.39 , -127.871 , -11.7347 , 86.7991
0.39 , -128.983 , -25.0055 , 85.3814
0.4 , -127.942 , -13.0887 , 86.7753
0.4 , -128.983 , -25.0055 , 85.3814
0.41 , -128.061 , -14.4665 , 86.7991
0.41 , -128.983 , -25.0055 , 85.3814
0.42 , -128.108 , -15.5355 , 86.7753
0.42 , -128.983 , -25.0055 , 85.3814
0.43 , -128.156 , -17.032 , 86.7753
0.43 , -128.983 , -25.0055 , 85.3814
0.44 , -128.156 , -17.9584 , 86.7753
0.44 , -128.983 , -25.0055 , 85.3814
0.45 , -128.132 , -19.4312 , 86.6803
0.45 , -128.983 , -25.0055 , 85.3814
0.46 , -128.132 , -20.5714 , 86.514
0.46 , -128.983 , -25.0055 , 85.3814
0.47 , -128.013 , -21.6166 , 86.324
0.47 , -128.983 , -25.0055 , 85.3814
0.48 , -127.871 , -23.0657 , 86.229
0.48 , -128.983 , -25.0055 , 85.3814
0.49 , -127.847 , -24.1821 , 86.1815
0.49 , -128.983 , -25.0055 , 85.3814
0.5 , -127.847 , -25.3936 , 85.8964
0.5 , -128.983 , -25.0055 , 85.3814
0.51 , -127.871 , -25.6549 , 85.8251
0.51 , -128.983 , -25.0055 , 85.3814
0.52 , -127.847 , -25.6549 , 85.7301
0.52 , -128.983 , -25.0055 , 85.3814
0.53 , -127.871 , -25.6311 , 85.6351
0.53 , -128.983 , -25.0055 , 85.3814
0.54 , -127.989 , -25.5836 , 85.5638
0.54 , -128.983 , -25.0055 , 85.3814
0.55 , -128.084 , -25.4886 , 85.5163
0.55 , -128.983 , -25.0055 , 85.3814
0.56 , -128.084 , -25.3698 , 85.4688
0.56 , -128.983 , -25.0055 , 85.3814
0.57 , -128.108 , -25.2036 , 85.4926
0.57 , -128.983 , -25.0055 , 85.3814
0.58 , -128.084 , -25.2036 , 85.4451
0.58 , -128.983 , -25.0055 , 85.3814
0.59 , -128.084 , -25.1561 , 85.3976
0.59 , -128.983 , -25.0055 , 85.3814
0.6 , -128.084 , -25.1561 , 85.35
0.6 , -128.983 , -25.0055 , 85.3814
0.61 , -127.989 , -25.1085 , 85.35
0.61 , -128.983 , -25.0055 , 85.3814
0.62 , -127.871 , -25.0848 , 85.3263
0.62 , -128.983 , -25.0055 , 85.3814
0.63 , -127.823 , -25.061 , 85.2788
0.63 , -128.983 , -25.0055 , 85.3814
0.64 , -127.823 , -25.0373 , 85.3025
0.64 , -128.983 , -25.0055 , 85.3814
0.65 , -127.847 , -25.0848 , 85.255
0.65 , -128.983 , -25.0055 , 85.3814
0.66 , -127.871 , -25.061 , 85.2788
0.66 , -128.983 , -25.0055 , 85.3814
0.67 , -127.871 , -25.061 , 85.255
0.67 , -128.983 , -25.0055 , 85.3814
0.68 , -128.061 , -25.1085 , 85.255
0.68 , -128.983 , -25.0055 , 85.3814
0.69 , -128.084 , -25.0848 , 85.1838
0.69 , -128.983 , -25.0055 , 85.3814
0.7 , -128.108 , -25.1323 , 85.255
0.7 , -128.983 , -25.0055 , 85.3814
0.71 , -128.108 , -25.1085 , 85.16
0.71 , -128.983 , -25.0055 , 85.3814
0.72 , -128.108 , -25.1085 , 85.1125
0.72 , -128.983 , -25.0055 , 85.3814
0.73 , -128.132 , -25.0848 , 85.0175
0.73 , -128.983 , -25.0055 , 85.3814
0.74 , -128.061 , -25.1085 , 85.065
0.74 , -128.983 , -25.0055 , 85.3814
0.75 , -127.871 , -25.0848 , 85.1363
0.75 , -128.983 , -25.0055 , 85.3814
0.76 , -127.871 , -25.0848 , 85.065
0.76 , -128.983 , -25.0055 , 85.3814
0.77 , -127.871 , -25.1085 , 85.0887
0.77 , -128.983 , -25.0055 , 85.3814
0.78 , -127.871 , -25.1085 , 85.065
0.78 , -128.983 , -25.0055 , 85.3814
0.79 , -127.871 , -25.1085 , 85.0887
0.79 , -128.983 , -25.0055 , 85.3814
0.8 , -127.894 , -25.1323 , 85.065
0.8 , -128.983 , -25.0055 , 85.3814
0.81 , -128.061 , -25.1085 , 85.0887
0.81 , -128.983 , -25.0055 , 85.3814
0.82 , -128.084 , -25.0848 , 85.065
0.82 , -128.983 , -25.0055 , 85.3814
0.83 , -128.108 , -25.1085 , 85.0887
0.83 , -128.983 , -25.0055 , 85.3814
0.84 , -128.108 , -25.1085 , 85.065
0.84 , -128.983 , -25.0055 , 85.3814
0.85 , -128.132 , -25.1085 , 85.065
0.85 , -128.983 , -25.0055 , 85.3814
0.86 , -128.132 , -25.061 , 85.065
0.86 , -128.983 , -25.0055 , 85.3814
0.87 , -128.108 , -25.061 , 85.065
0.87 , -128.983 , -25.0055 , 85.3814
0.88 , -127.966 , -25.061 , 85.0887
0.88 , -128.983 , -25.0055 , 85.3814
0.89 , -127.847 , -25.0373 , 85.065
0.89 , -128.983 , -25.0055 , 85.3814
0.9 , -127.871 , -25.0135 , 85.065
0.9 , -128.983 , -25.0055 , 85.3814
0.91 , -127.871 , -24.9898 , 85.065
0.91 , -128.983 , -25.0055 , 85.3814
0.92 , -127.847 , -25.0135 , 85.0887
0.92 , -128.983 , -25.0055 , 85.3814
0.93 , -128.013 , -25.0848 , 85.0412
0.93 , -128.983 , -25.0055 , 85.3814
0.94 , -128.084 , -24.9898 , 85.065
0.94 , -128.983 , -25.0055 , 85.3814
0.95 , -128.108 , -24.966 , 85.0887
0.95 , -128.983 , -25.0055 , 85.3814
0.96 , -128.108 , -24.9898 , 85.065
0.96 , -128.983 , -25.0055 , 85.3814
0.97 , -128.108 , -24.966 , 85.0887
0.97 , -128.983 , -25.0055 , 85.3814
0.98 , -128.084 , -24.9898 , 85.0412
0.98 , -128.983 , -25.0055 , 85.3814
0.99 , -128.108 , -24.9185 , 85.065
0.99 , -128.983 , -25.0055 , 85.3814
1 , -127.918 , -24.9898 , 85.0412
1 , -128.983 , -25.0055 , 85.3814
1.01 , -127.871 , -24.9898 , 85.065
1.01 , -128.983 , -25.0055 , 85.3814
1.02 , -127.871 , -24.966 , 85.0175
1.02 , -128.983 , -25.0055 , 85.3814
1.03 , -127.871 , -24.9898 , 85.065
1.03 , -128.983 , -25.0055 , 85.3814
1.04 , -127.871 , -24.966 , 85.0175
1.04 , -128.983 , -25.0055 , 85.3814
1.05 , -127.871 , -24.9185 , 85.0175
1.05 , -128.983 , -25.0055 , 85.3814
1.06 , -127.894 , -24.966 , 84.97
1.06 , -128.983 , -25.0055 , 85.3814
1.07 , -128.037 , -24.966 , 85.0412
1.07 , -128.983 , -25.0055 , 85.3814
1.08 , -128.132 , -24.966 , 85.0175
1.08 , -128.983 , -25.0055 , 85.3814
1.09 , -128.132 , -24.966 , 84.97
1.09 , -128.983 , -25.0055 , 85.3814
1.1 , -128.132 , -24.966 , 85.0175
1.1 , -128.983 , -25.0055 , 85.3814
1.11 , -128.156 , -24.966 , 84.97
1.11 , -128.983 , -25.0055 , 85.3814
1.12 , -128.132 , -24.966 , 85.0175
1.12 , -128.983 , -25.0055 , 85.3814
1.13 , -127.918 , -24.966 , 84.97
1.13 , -128.983 , -25.0055 , 85.3814
1.14 , -127.871 , -24.966 , 84.9937
1.14 , -128.983 , -25.0055 , 85.3814
1.15 , -127.871 , -24.966 , 84.97
1.15 , -128.983 , -25.0055 , 85.3814
1.16 , -127.871 , -24.9898 , 84.9937
1.16 , -128.983 , -25.0055 , 85.3814
1.17 , -127.871 , -24.9898 , 84.9462
1.17 , -128.983 , -25.0055 , 85.3814
1.18 , -127.871 , -25.0135 , 84.9937
1.18 , -128.983 , -25.0055 , 85.3814
1.19 , -128.013 , -24.9898 , 84.97
1.19 , -128.983 , -25.0055 , 85.3814
1.2 , -128.132 , -24.966 , 84.97
1.2 , -128.983 , -25.0055 , 85.3814
1.21 , -128.156 , -25.1085 , 84.97
1.21 , -128.983 , -25.0055 , 85.3814
1.22 , -128.132 , -25.0373 , 85.0175
1.22 , -128.983 , -25.0055 , 85.3814
1.23 , -128.156 , -25.0373 , 84.97
1.23 , -128.983 , -25.0055 , 85.3814
1.24 , -128.108 , -25.0848 , 84.97
1.24 , -128.983 , -25.0055 , 85.3814
1.25 , -127.966 , -25.0848 , 84.97
1.25 , -128.983 , -25.0055 , 85.3814
1.26 , -127.847 , -25.1085 , 85.0175
1.26 , -128.983 , -25.0055 , 85.3814
1.27 , -127.847 , -25.061 , 84.97
1.27 , -128.983 , -25.0055 , 85.3814
1.28 , -127.847 , -25.061 , 84.9462
1.28 , -128.983 , -25.0055 , 85.3814
1.29 , -127.847 , -25.061 , 84.97
1.29 , -128.983 , -25.0055 , 85.3814
1.3 , -127.894 , -25.0373 , 84.97
1.3 , -128.983 , -25.0055 , 85.3814
1.31 , -128.037 , -25.061 , 84.97
1.31 , -128.983 , -25.0055 , 85.3814
1.32 , -128.061 , -24.9898 , 84.97
1.32 , -128.983 , -25.0055 , 85.3814
1.33 , -128.132 , -24.966 , 84.97
1.33 , -128.983 , -25.0055 , 85.3814
1.34 , -128.156 , -24.8235 , 84.97
1.34 , -128.983 , -25.0055 , 85.3814
1.35 , -128.132 , -24.8948 , 84.97
1.35 , -128.983 , -25.0055 , 85.3814
1.36 , -127.989 , -24.8948 , 84.97
1.36 , -128.983 , -25.0055 , 85.3814
1.37 , -127.871 , -24.9185 , 84.9462
1.37 , -128.983 , -25.0055 , 85.3814
1.38 , -127.871 , -24.8948 , 84.97
1.38 , -128.983 , -25.0055 , 85.3814
1.39 , -127.847 , -24.9423 , 84.9462
1.39 , -128.983 , -25.0055 , 85.3814
1.4 , -127.847 , -24.8948 , 84.97
1.4 , -128.983 , -25.0055 , 85.3814
1.41 , -127.847 , -24.9185 , 84.9225
1.41 , -128.983 , -25.0055 , 85.3814
1.42 , -127.894 , -25.0373 , 84.97
1.42 , -128.983 , -25.0055 , 85.3814
1.43 , -128.013 , -24.9423 , 84.97
1.43 , -128.983 , -25.0055 , 85.3814
1.44 , -128.084 , -24.966 , 84.97
1.44 , -128.983 , -25.0055 , 85.3814
1.45 , -128.108 , -24.966 , 84.9462
1.45 , -128.983 , -25.0055 , 85.3814
1.46 , -128.132 , -24.966 , 84.9937
1.46 , -128.983 , -25.0055 , 85.3814
1.47 , -128.108 , -25.0135 , 84.97
1.47 , -128.983 , -25.0055 , 85.3814
1.48 , -128.013 , -24.9898 , 85.0175
1.48 , -128.983 , -25.0055 , 85.3814
1.49 , -127.871 , -24.9898 , 84.97
1.49 , -128.983 , -25.0055 , 85.3814
1.5 , -127.847 , -25.0135 , 85.0412
1.5 , -128.983 , -25.0055 , 85.3814
1.51 , -127.823 , -24.9898 , 84.9937
1.51 , -128.983 , -25.0055 , 85.3814
1.52 , -127.847 , -25.0135 , 85.0175
1.52 , -128.983 , -25.0055 , 85.3814
1.53 , -127.847 , -25.061 , 84.9937
1.53 , -128.983 , -25.0055 , 85.3814
1.54 , -127.989 , -25.0373 , 85.0412
1.54 , -128.983 , -25.0055 , 85.3814
1.55 , -128.061 , -25.0373 , 85.0175
1.55 , -128.983 , -25.0055 , 85.3814
1.56 , -128.132 , -25.061 , 85.0412
1.56 , -128.983 , -25.0055 , 85.3814
1.57 , -128.132 , -25.0373 , 85.0175
1.57 , -128.983 , -25.0055 , 85.3814
1.58 , -128.132 , -25.0848 , 85.0412
1.58 , -128.983 , -25.0055 , 85.3814
1.59 , -128.132 , -25.061 , 85.0175
1.59 , -128.983 , -25.0055 , 85.3814
1.6 , -127.966 , -25.061 , 85.065
1.6 , -128.983 , -25.0055 , 85.3814
1.61 , -127.823 , -25.061 , 85.0175
1.61 , -128.983 , -25.0055 , 85.3814
1.62 , -127.871 , -25.061 , 85.065
1.62 , -128.983 , -25.0055 , 85.3814
1.63 , -127.847 , -24.966 , 85.0175
1.63 , -128.983 , -25.0055 , 85.3814
1.64 , -127.871 , -25.0373 , 85.065
1.64 , -128.983 , -25.0055 , 85.3814
1.65 , -127.847 , -25.0135 , 85.0175
1.65 , -128.983 , -25.0055 , 85.3814
1.66 , -128.013 , -24.9423 , 85.065
1.66 , -128.983 , -25.0055 , 85.3814
1.67 , -128.084 , -24.9423 , 85.0412
1.67 , -128.983 , -25.0055 , 85.3814
1.68 , -128.108 , -24.966 , 85.065
1.68 , -128.983 , -25.0055 , 85.3814
1.69 , -128.108 , -24.9423 , 85.0412
1.69 , -128.983 , -25.0055 , 85.3814
1.7 , -128.108 , -24.9898 , 85.065
1.7 , -128.983 , -25.0055 , 85.3814
1.71 , -128.108 , -24.966 , 85.1125
1.71 , -128.983 , -25.0055 , 85.3814
1.72 , -127.894 , -24.966 , 85.065
1.72 , -128.983 , -25.0055 , 85.3814
1.73 , -127.871 , -24.966 , 85.0412
1.73 , -128.983 , -25.0055 , 85.3814
1.74 , -127.871 , -24.9185 , 85.0887
1.74 , -128.983 , -25.0055 , 85.3814
1.75 , -127.871 , -24.9423 , 85.065
1.75 , -128.983 , -25.0055 , 85.3814
1.76 , -127.894 , -24.9423 , 85.065
1.76 , -128.983 , -25.0055 , 85.3814
1.77 , -127.847 , -24.9185 , 85.0412
1.77 , -128.983 , -25.0055 , 85.3814
1.78 , -127.918 , -24.9423 , 85.065
1.78 , -128.983 , -25.0055 , 85.3814
1.79 , -128.061 , -24.9423 , 85.0412
1.79 , -128.983 , -25.0055 , 85.3814
1.8 , -128.084 , -24.9423 , 85.065
1.8 , -128.983 , -25.0055 , 85.3814
1.81 , -128.108 , -24.966 , 85.0887
1.81 , -128.983 , -25.0055 , 85.3814
1.82 , -128.108 , -24.9423 , 85.065
1.82 , -128.983 , -25.0055 , 85.3814
1.83 , -128.108 , -24.9423 , 85.065
1.83 , -128.983 , -25.0055 , 85.3814
1.84 , -128.108 , -24.8948 , 85.0412
1.84 , -128.983 , -25.0055 , 85.3814
1.85 , -128.013 , -24.8948 , 85.0412
1.85 , -128.983 , -25.0055 , 85.3814
1.86 , -127.871 , -24.966 , 85.0175
1.86 , -128.983 , -25.0055 , 85.3814
1.87 , -127.847 , -24.966 , 85.0175
1.87 , -128.983 , -25.0055 , 85.3814
1.88 , -127.847 , -24.9185 , 84.9937
1.88 , -128.983 , -25.0055 , 85.3814
1.89 , -127.871 , -24.966 , 85.0175
1.89 , -128.983 , -25.0055 , 85.3814
1.9 , -127.871 , -24.966 , 84.97
1.9 , -128.983 , -25.0055 , 85.3814
1.91 , -128.013 , -24.9898 , 84.9937
1.91 , -128.983 , -25.0055 , 85.3814
1.92 , -128.132 , -24.966 , 84.9937
1.92 , -128.983 , -25.0055 , 85.3814
1.93 , -128.156 , -25.0373 , 84.97
1.93 , -128.983 , -25.0055 , 85.3814
1.94 , -128.156 , -25.0135 , 84.9937
1.94 , -128.983 , -25.0055 , 85.3814
1.95 , -128.132 , -25.0135 , 84.97
1.95 , -128.983 , -25.0055 , 85.3814
1.96 , -128.132 , -25.061 , 84.97
1.96 , -128.983 , -25.0055 , 85.3814
1.97 , -127.966 , -24.9423 , 84.97
1.97 , -128.983 , -25.0055 , 85.3814
1.98 , -127.871 , -25.0135 , 84.97
1.98 , -128.983 , -25.0055 , 85.3814
1.99 , -127.871 , -25.061 , 84.9462
1.99 , -128.983 , -25.0055 , 85.3814
pos1 -82.8682, pos2 -86.6114, pos3 100.87
0 , -127.229 , -25.1561 , 84.97
0 , -82.8682 , -86.6114 , 100.87
0.01 , -125.757 , -26.8426 , 85.2313
0.01 , -82.8682 , -86.6114 , 100.87
0.02 , -124.474 , -27.7928 , 86.3715
0.02 , -82.8682 , -86.6114 , 100.87
0.03 , -123.239 , -29.3844 , 87.5117
0.03 , -82.8682 , -86.6114 , 100.87
0.04 , -121.813 , -30.5008 , 88.1293
0.04 , -82.8682 , -86.6114 , 100.87
0.05 , -120.578 , -32.0449 , 89.222
0.05 , -82.8682 , -86.6114 , 100.87
0.06 , -119.604 , -32.9713 , 91.6688
0.06 , -82.8682 , -86.6114 , 100.87
0.07 , -118.345 , -34.1828 , 94.1155
0.07 , -82.8682 , -86.6114 , 100.87
0.08 , -117.015 , -35.3468 , 94.7568
0.08 , -82.8682 , -86.6114 , 100.87
0.09 , -115.803 , -36.8433 , 95.4695
0.09 , -82.8682 , -86.6114 , 100.87
0.1 , -114.449 , -38.1735 , 97.2036
0.1 , -82.8682 , -86.6114 , 100.87
0.11 , -113.143 , -39.4563 , 99.0802
0.11 , -82.8682 , -86.6114 , 100.87
0.12 , -111.931 , -40.549 , 100.22
0.12 , -82.8682 , -86.6114 , 100.87
0.13 , -110.815 , -41.7367 , 100.743
0.13 , -82.8682 , -86.6114 , 100.87
0.14 , -109.461 , -43.0907 , 100.743
0.14 , -82.8682 , -86.6114 , 100.87
0.15 , -108.226 , -44.421 , 100.743
0.15 , -82.8682 , -86.6114 , 100.87
0.16 , -107.085 , -45.6087 , 100.767
0.16 , -82.8682 , -86.6114 , 100.87
0.17 , -105.85 , -46.7964 , 100.743
0.17 , -82.8682 , -86.6114 , 100.87
0.18 , -104.496 , -48.0554 , 100.743
0.18 , -82.8682 , -86.6114 , 100.87
0.19 , -103.285 , -49.3857 , 100.743
0.19 , -82.8682 , -86.6114 , 100.87
0.2 , -101.978 , -50.7397 , 100.767
0.2 , -82.8682 , -86.6114 , 100.87
0.21 , -100.695 , -52.0699 , 100.743
0.21 , -82.8682 , -86.6114 , 100.87
0.22 , -99.5315 , -53.0914 , 100.743
0.22 , -82.8682 , -86.6114 , 100.87
0.23 , -98.2488 , -54.3504 , 100.743
0.23 , -82.8682 , -86.6114 , 100.87
0.24 , -96.9423 , -55.6331 , 100.743
0.24 , -82.8682 , -86.6114 , 100.87
0.25 , -95.7783 , -56.9871 , 100.719
0.25 , -82.8682 , -86.6114 , 100.87
0.26 , -94.6143 , -58.2224 , 100.672
0.26 , -82.8682 , -86.6114 , 100.87
0.27 , -93.3553 , -59.4339 , 100.553
0.27 , -82.8682 , -86.6114 , 100.87
0.28 , -92.1201 , -60.5266 , 100.482
0.28 , -82.8682 , -86.6114 , 100.87
0.29 , -90.7661 , -61.9043 , 100.458
0.29 , -82.8682 , -86.6114 , 100.87
0.3 , -89.5546 , -63.1871 , 100.363
0.3 , -82.8682 , -86.6114 , 100.87
0.31 , -88.3906 , -64.3273 , 100.339
0.31 , -82.8682 , -86.6114 , 100.87
0.32 , -87.2979 , -65.5625 , 100.268
0.32 , -82.8682 , -86.6114 , 100.87
